CVaR,CVaR.se,p,q,b,Type
0.18446048963188005,0.0012166750495111317,0.89,0.3130490827385418,0.25,Thm. 3.2
-0.006978991744979032,0.00144847613444681,0.9,0.1190789794954452,0.05,Thm. 3.2
0.034934554671363756,0.0010753283892371232,0.9,0.16719566215636972,0.1,Thm. 3.2
0.08494517097876222,0.0010811513375001034,0.9,0.2171956621563697,0.15,Thm. 3.2
0.13494158726988828,0.0010875007584419977,0.9,0.2671956621563697,0.2,Thm. 3.2
0.18493181286242838,0.0010943674884609273,0.9,0.3171956621563697,0.25,Thm. 3.2
-0.006327761270175194,0.0012892498998542006,0.91,0.1233620570402225,0.05,Thm. 3.2
0.036609348417040125,9.576170742414281e-4,0.91,0.171791437378169,0.1,Thm. 3.2
0.08670603692143525,9.628435387383724e-4,0.91,0.22179143737816903,0.15,Thm. 3.2
0.13670481436631174,9.685378923786547e-4,0.91,0.271791437378169,0.2,Thm. 3.2
0.18670359181118823,9.746919346787874e-4,0.91,0.321791437378169,0.25,Thm. 3.2
-0.0057113350849139965,0.001149565150414119,0.92,0.1277660574508137,0.05,Thm. 3.2
0.03843802913177349,8.423643961922882e-4,0.92,0.17634806211887533,0.1,Thm. 3.2
0.08853696490510549,8.469974226422572e-4,0.92,0.22634806211887532,0.15,Thm. 3.2
0.13853622126006268,8.520411903667753e-4,0.92,0.2763480621188753,0.2,Thm. 3.2
0.1885354776150199,8.574884514262648e-4,0.92,0.3263480621188753,0.25,Thm. 3.2
-0.005146784329279036,9.887324010571525e-4,0.93,0.1326603916215878,0.05,Thm. 3.2
0.03910091884412836,7.295044252657961e-4,0.93,0.181040078581188,0.1,Thm. 3.2
0.08924957910106322,7.335483533760449e-4,0.93,0.23104007858118802,0.15,Thm. 3.2
0.13924884239873211,7.37947242310878e-4,0.93,0.281040078581188,0.2,Thm. 3.2
0.18924810569640102,7.426947849304912e-4,0.93,0.331040078581188,0.25,Thm. 3.2
-0.004404642859990765,8.964986858222268e-4,0.9400000000000001,0.1382112270571593,0.05,Thm. 3.2
0.04046474494650262,6.190309955130052e-4,0.9400000000000001,0.1870105872296962,0.1,Thm. 3.2
0.09042117313434474,6.224965602515594e-4,0.9400000000000001,0.23701058722969623,0.15,Thm. 3.2
0.14041713967239453,6.262625177300381e-4,0.9400000000000001,0.2870105872296962,0.2,Thm. 3.2
0.19041310621044438,6.303234837537402e-4,0.9400000000000001,0.33701058722969623,0.25,Thm. 3.2
-0.003612386398737272,6.858357390776551e-4,0.9500000000000001,0.1448002291011489,0.05,Thm. 3.2
0.0429423219658012,5.107961071887136e-4,0.9500000000000001,0.1936862109519653,0.1,Thm. 3.2
0.09298553511236535,5.136869959170232e-4,0.9500000000000001,0.24368621095196533,0.15,Thm. 3.2
0.14302874825892944,5.168249984802462e-4,0.9500000000000001,0.29368621095196534,0.2,Thm. 3.2
0.19307196140549354,5.202056429516084e-4,0.9500000000000001,0.3436862109519653,0.25,Thm. 3.2
-0.002403382231892549,5.672651891781691e-4,0.9600000000000001,0.153304761874604,0.05,Thm. 3.2
0.04726755266214337,4.0476780071218985e-4,0.9600000000000001,0.202465705118299,0.1,Thm. 3.2
0.09730542318911117,4.070910195835276e-4,0.9600000000000001,0.252465705118299,0.15,Thm. 3.2
0.14732463516382036,4.0960926254646494e-4,0.9600000000000001,0.302465705118299,0.2,Thm. 3.2
0.19734384713852954,4.1231895628056125e-4,0.9600000000000001,0.352465705118299,0.25,Thm. 3.2
-0.0012367599398264509,4.880837906532002e-4,0.97,0.163568822086803,0.05,Thm. 3.2
0.05162162600064177,3.0080610190054023e-4,0.97,0.213259868860724,0.1,Thm. 3.2
0.10156983758242769,3.0256202168668666e-4,0.97,0.26325986886072406,0.15,Thm. 3.2
0.15156739880490427,3.044621408561549e-4,0.97,0.313259868860724,0.2,Thm. 3.2
0.2015649600273809,3.065037776004277e-4,0.97,0.36325986886072403,0.25,Thm. 3.2
-3.198037655466724e-5,3.6444654287958107e-4,0.98,0.176033009962139,0.05,Thm. 3.2
0.05423096718340302,1.9877020069835433e-4,0.98,0.225691397993915,0.1,Thm. 3.2
0.10411268968136236,1.9995268688598178e-4,0.98,0.275691397993915,0.15,Thm. 3.2
0.15410990713851747,2.0122989344616678e-4,0.98,0.325691397993915,0.2,Thm. 3.2
0.20410712459567257,2.0260002901273372e-4,0.98,0.375691397993915,0.25,Thm. 3.2
0.028483785198604717,9.806876983776608e-5,0.99,0.197178486540326,0.05,Thm. 3.2
0.07468288739617739,9.86269262406098e-5,0.99,0.247178486540326,0.1,Thm. 3.2
0.12469553006934511,9.923245010931346e-5,0.99,0.297178486540326,0.15,Thm. 3.2
0.17470817274251277,9.988447998849897e-5,0.99,0.347178486540326,0.2,Thm. 3.2
0.2247208154156804,1.005821114477972e-4,0.99,0.397178486540326,0.25,Thm. 3.2
0.09689955430152554,1.2218834655050255e-19,1,0.295391542981891,0.05,Thm. 3.2
0.14679522086747124,2.012171765130891e-19,1,0.345391542981891,0.1,Thm. 3.2
0.19669088743341687,1.73070630270735e-19,1,0.39539154298189105,0.15,Thm. 3.2
0.24658655399936252,2.315058139997103e-19,1,0.445391542981891,0.2,Thm. 3.2
0.2964822205653082,7.522492267285375e-20,1,0.49539154298189103,0.25,Thm. 3.2
-0.1408797195497147,0.07668805075384544,0.01,-0.140279775813065,0.05,Thm. 3.3
-0.13721614408963953,0.04755762771926757,0.02,-0.123176223229797,0.05,Thm. 3.3
-0.13628564798690182,0.04099357091011103,0.03,-0.11270478824176,0.05,Thm. 3.3
-0.13586568590008646,0.03983228789885399,0.04,-0.103589102951661,0.05,Thm. 3.3
-0.13548911766081917,0.03391337832104044,0.05,-0.0953757044243767,0.05,Thm. 3.3
-0.13467788605228562,0.03064445044675139,0.060000000000000005,-0.0890683384848242,0.05,Thm. 3.3
-0.13373092321926208,0.027275922351381657,0.06999999999999999,-0.0839897716485562,0.05,Thm. 3.3
-0.13263454170966657,0.02584052390034438,0.08,-0.0790581636306294,0.05,Thm. 3.3
-0.13180215339024312,0.024246989169277377,0.09,-0.0743906068022217,0.05,Thm. 3.3
-0.1309684433141898,0.022646197885579217,0.09999999999999999,-0.0702656979410522,0.05,Thm. 3.3
-0.13013461059208117,0.021716725526845934,0.11,-0.0665376673147263,0.05,Thm. 3.3
-0.12900156483409844,0.02071831992946776,0.12,-0.0631406628603895,0.05,Thm. 3.3
-0.1282525326380062,0.01984777047407543,0.13,-0.0599636870275124,0.05,Thm. 3.3
-0.12678511577860424,0.018884466507346154,0.14,-0.0566527754317791,0.05,Thm. 3.3
-0.12466943879140899,0.018421036057560968,0.15000000000000002,-0.0538785006857505,0.05,Thm. 3.3
-0.12190853819840608,0.017957960432374204,0.16,-0.0508357060737593,0.05,Thm. 3.3
-0.11578809322777962,0.017639489818841284,0.17,-0.0482148083515651,0.05,Thm. 3.3
-0.10955816403862227,0.017262132759947563,0.18000000000000002,-0.0454505850968017,0.05,Thm. 3.3
-0.10482498619231383,0.017179334982043732,0.19,-0.0428421492424163,0.05,Thm. 3.3
-0.10350247979355416,0.016775888676279355,0.2,-0.0402001331491328,0.05,Thm. 3.3
-0.10284860976788818,0.01634408853346508,0.21000000000000002,-0.0380874806292548,0.05,Thm. 3.3
-0.1017111606042963,0.016138877454045356,0.22,-0.0358827021197662,0.05,Thm. 3.3
-0.10060317352160449,0.01567005850528565,0.23,-0.0336945927209756,0.05,Thm. 3.3
-0.09979087963429763,0.015374005077062667,0.24000000000000002,-0.0317258305957437,0.05,Thm. 3.3
-0.09899238547398889,0.015004471065426295,0.25,-0.0295135119675147,0.05,Thm. 3.3
-0.0983713006533598,0.014583096776876173,0.26,-0.0273525482908853,0.05,Thm. 3.3
-0.0977237022478199,0.014236911418331203,0.27,-0.0253098139039792,0.05,Thm. 3.3
-0.09726542604347128,0.013976378111179244,0.28,-0.0232218430110766,0.05,Thm. 3.3
-0.09680732714442275,0.01374297555251768,0.29000000000000004,-0.0210997205037587,0.05,Thm. 3.3
-0.09598410113832309,0.013416986488873689,0.3,-0.0191583657172826,0.05,Thm. 3.3
-0.09503638135626882,0.013217741971563066,0.31,-0.0171890100192103,0.05,Thm. 3.3
-0.09445734293707973,0.013011873917452949,0.32,-0.0152691725289197,0.05,Thm. 3.3
-0.09432230779954734,0.0127515956752332,0.33,-0.0134024291183324,0.05,Thm. 3.3
-0.09317303567132112,0.012553403910601196,0.34,-0.0114285235149053,0.05,Thm. 3.3
-0.09222023995664441,0.012311615338896917,0.35000000000000003,-0.00939991008904572,0.05,Thm. 3.3
-0.09167579307984945,0.012092168998238069,0.36000000000000004,-0.0076561998542904,0.05,Thm. 3.3
-0.09120227361192004,0.011876649009245059,0.37,-0.00598166957039145,0.05,Thm. 3.3
-0.0910717188639446,0.011681194202101952,0.38,-0.00411343286868992,0.05,Thm. 3.3
-0.09102881743495844,0.011448381443388379,0.39,-0.00248770086440134,0.05,Thm. 3.3
-0.09076597765047,0.011238068892222956,0.4,-8.1413454074129e-4,0.05,Thm. 3.3
-0.0904124918465079,0.011034759046072045,0.41000000000000003,0.00102889039940083,0.05,Thm. 3.3
-0.09014134958540748,0.010891098099313812,0.42000000000000004,0.0027742220592667,0.05,Thm. 3.3
-0.0899645553069203,0.01071094590862538,0.43,0.00446843332540436,0.05,Thm. 3.3
-0.08976425030158394,0.01052238179201445,0.44,0.00608316167934368,0.05,Thm. 3.3
-0.0895010311555092,0.010341955170208392,0.45,0.00774134364654245,0.05,Thm. 3.3
-0.08915280838916628,0.01018400016554946,0.46,0.00946513887054475,0.05,Thm. 3.3
-0.08877347370546863,0.010016315821580921,0.47000000000000003,0.0109087144790638,0.05,Thm. 3.3
-0.08845100451385751,0.009856634440582893,0.48000000000000004,0.0126625765436932,0.05,Thm. 3.3
-0.0881239143226023,0.00969874939864646,0.49,0.0143744875834856,0.05,Thm. 3.3
-0.08784344097047417,0.009546581477411184,0.5,0.0161354952691527,0.05,Thm. 3.3
-0.08757692101118579,0.009395528554653233,0.51,0.0175110195952148,0.05,Thm. 3.3
-0.08702873545511534,0.00924904303038324,0.52,0.019266737689893,0.05,Thm. 3.3
-0.08617281920757863,0.009101473710881765,0.53,0.0210108048037149,0.05,Thm. 3.3
-0.08560326067675716,0.008955762553622165,0.54,0.0226587895938807,0.05,Thm. 3.3
-0.08349013612122755,0.008809062624110133,0.55,0.0241609339480281,0.05,Thm. 3.3
-0.08032749303525474,0.008661405495291735,0.56,0.0258900813288222,0.05,Thm. 3.3
-0.07887861102527159,0.008522524594567803,0.5700000000000001,0.0274953101573246,0.05,Thm. 3.3
-0.07778483168034615,0.008380089922294394,0.5800000000000001,0.0290331038537098,0.05,Thm. 3.3
-0.07658706502305297,0.008230819491260642,0.59,0.0306304355471761,0.05,Thm. 3.3
-0.0758862165670848,0.008086672845089168,0.6,0.0322538315748365,0.05,Thm. 3.3
-0.07549134025982278,0.007930029109786274,0.61,0.033654220740701,0.05,Thm. 3.3
-0.07516369295484927,0.007796934862416652,0.62,0.0352646520894464,0.05,Thm. 3.3
-0.07478500875908292,0.007644623124518709,0.63,0.0369036861524285,0.05,Thm. 3.3
-0.07451888057044088,0.007510256514098535,0.64,0.0385346183260235,0.05,Thm. 3.3
-0.07431553835955163,0.007369121681564013,0.65,0.0399641434503182,0.05,Thm. 3.3
-0.07370077128347192,0.0072316899482408326,0.66,0.0416882911899478,0.05,Thm. 3.3
-0.07330983987541972,0.007099485451869543,0.67,0.0432628237117656,0.05,Thm. 3.3
-0.07235640191541585,0.006964133346032321,0.68,0.0448734080904057,0.05,Thm. 3.3
-0.07218410901598135,0.006800937682724352,0.6900000000000001,0.0466195495674837,0.05,Thm. 3.3
-0.07198417567977167,0.006663022662403426,0.7000000000000001,0.0482153565313621,0.05,Thm. 3.3
-0.07187046234571921,0.00655889133509338,0.7100000000000001,0.0500282929707532,0.05,Thm. 3.3
-0.07168746566228115,0.006407690698134363,0.72,0.0517462769323315,0.05,Thm. 3.3
-0.0713790837486516,0.0062953277039093855,0.73,0.0535356330519602,0.05,Thm. 3.3
-0.0709342409248943,0.0061675778660793285,0.74,0.0555641162794511,0.05,Thm. 3.3
-0.07052089346083101,0.006067728186841491,0.75,0.0572622331679653,0.05,Thm. 3.3
-0.07010534335075148,0.005939693316891306,0.76,0.0593252275017543,0.05,Thm. 3.3
-0.06875976657169881,0.005765662145217828,0.77,0.0613502806077543,0.05,Thm. 3.3
-0.06864238816668108,0.005654943809280824,0.78,0.0630490827385418,0.05,Thm. 3.3
-0.06799475439565787,0.005480397898738142,0.79,0.0650686766716521,0.05,Thm. 3.3
-0.06776540110977765,0.005304650289673398,0.8,0.0671956621563697,0.05,Thm. 3.3
-0.0674574082059029,0.00513858214771039,0.81,0.0693602874923737,0.05,Thm. 3.3
-0.06512125844932339,0.004964378876847523,0.8200000000000001,0.071791437378169,0.05,Thm. 3.3
-0.0639210211752252,0.004850588608866805,0.8300000000000001,0.0740266985061756,0.05,Thm. 3.3
-0.0632445164519908,0.004704673060114101,0.8400000000000001,0.0763480621188753,0.05,Thm. 3.3
-0.0630640046088787,0.004488115566456429,0.85,0.0785693978140113,0.05,Thm. 3.3
-0.0627362951939277,0.004367983454893912,0.86,0.081040078581188,0.05,Thm. 3.3
-0.062175401374301414,0.004198428708748783,0.87,0.0841376517814535,0.05,Thm. 3.3
-0.06178452359571135,0.004097363399684848,0.88,0.0870105872296962,0.05,Thm. 3.3
-0.06137007136165708,0.003972571464337383,0.89,0.0903416025066373,0.05,Thm. 3.3
-0.06114982851675579,0.0037852734649327347,0.9,0.0936862109519653,0.05,Thm. 3.3
-0.06100957699077507,0.0036214660801516013,0.91,0.097780753302068,0.05,Thm. 3.3
-0.06080288513839448,0.0034354565483793046,0.92,0.102465705118299,0.05,Thm. 3.3
-0.058807455120110444,0.003187754906974763,0.93,0.10789282682276,0.05,Thm. 3.3
-0.0575188525422758,0.002997602208949933,0.9400000000000001,0.113259868860724,0.05,Thm. 3.3
-0.056249253229493784,0.00273999937814333,0.9500000000000001,0.118666122455913,0.05,Thm. 3.3
-0.05549821873665367,0.002448323522110407,0.9600000000000001,0.125691397993915,0.05,Thm. 3.3
-0.05306243152924427,0.0020556036639065574,0.97,0.134475275456406,0.05,Thm. 3.3
-0.051257495496314844,0.0014540676969313387,0.98,0.147178486540326,0.05,Thm. 3.3
-0.05066429917676338,9.910797746857506e-4,0.99,0.166711078547926,0.05,Thm. 3.3
-0,0,1,0.245391542981891,0.05,Thm. 3.3
-0.19087971954971472,0.07668805075384544,0.01,-0.140279775813065,0.1,Thm. 3.3
-0.18721614408963955,0.04755762771926757,0.02,-0.123176223229797,0.1,Thm. 3.3
-0.1862856479869018,0.04099357091011103,0.03,-0.11270478824176,0.1,Thm. 3.3
-0.18586568590008645,0.03983228789885399,0.04,-0.103589102951661,0.1,Thm. 3.3
-0.18548911766081919,0.03391337832104044,0.05,-0.0953757044243767,0.1,Thm. 3.3
-0.1846778860522856,0.03064445044675139,0.060000000000000005,-0.0890683384848242,0.1,Thm. 3.3
-0.1837309232192621,0.027275922351381657,0.06999999999999999,-0.0839897716485562,0.1,Thm. 3.3
-0.18263454170966656,0.02584052390034438,0.08,-0.0790581636306294,0.1,Thm. 3.3
-0.18180215339024314,0.024246989169277377,0.09,-0.0743906068022217,0.1,Thm. 3.3
-0.18096844331418982,0.022646197885579217,0.09999999999999999,-0.0702656979410522,0.1,Thm. 3.3
-0.18013461059208116,0.021716725526845934,0.11,-0.0665376673147263,0.1,Thm. 3.3
-0.17900156483409846,0.02071831992946776,0.12,-0.0631406628603895,0.1,Thm. 3.3
-0.17825253263800625,0.01984777047407543,0.13,-0.0599636870275124,0.1,Thm. 3.3
-0.17678511577860423,0.018884466507346154,0.14,-0.0566527754317791,0.1,Thm. 3.3
-0.174669438791409,0.018421036057560968,0.15000000000000002,-0.0538785006857505,0.1,Thm. 3.3
-0.1719085381984061,0.017957960432374204,0.16,-0.0508357060737593,0.1,Thm. 3.3
-0.16578809322777965,0.017639489818841284,0.17,-0.0482148083515651,0.1,Thm. 3.3
-0.15955816403862227,0.017262132759947563,0.18000000000000002,-0.0454505850968017,0.1,Thm. 3.3
-0.15482498619231383,0.017179334982043732,0.19,-0.0428421492424163,0.1,Thm. 3.3
-0.15350247979355416,0.016775888676279355,0.2,-0.0402001331491328,0.1,Thm. 3.3
-0.1528486097678882,0.01634408853346508,0.21000000000000002,-0.0380874806292548,0.1,Thm. 3.3
-0.15171116060429632,0.016138877454045356,0.22,-0.0358827021197662,0.1,Thm. 3.3
-0.15060317352160446,0.01567005850528565,0.23,-0.0336945927209756,0.1,Thm. 3.3
-0.14979087963429763,0.015374005077062667,0.24000000000000002,-0.0317258305957437,0.1,Thm. 3.3
-0.14899238547398894,0.015004471065426295,0.25,-0.0295135119675147,0.1,Thm. 3.3
-0.1483713006533598,0.014583096776876173,0.26,-0.0273525482908853,0.1,Thm. 3.3
-0.1477237022478199,0.014236911418331203,0.27,-0.0253098139039792,0.1,Thm. 3.3
-0.1472654260434713,0.013976378111179244,0.28,-0.0232218430110766,0.1,Thm. 3.3
-0.14680732714442277,0.01374297555251768,0.29000000000000004,-0.0210997205037587,0.1,Thm. 3.3
-0.1459841011383231,0.013416986488873689,0.3,-0.0191583657172826,0.1,Thm. 3.3
-0.1450363813562688,0.013217741971563066,0.31,-0.0171890100192103,0.1,Thm. 3.3
-0.14445734293707974,0.013011873917452949,0.32,-0.0152691725289197,0.1,Thm. 3.3
-0.14432230779954736,0.0127515956752332,0.33,-0.0134024291183324,0.1,Thm. 3.3
-0.14317303567132114,0.012553403910601196,0.34,-0.0114285235149053,0.1,Thm. 3.3
-0.1422202399566444,0.012311615338896917,0.35000000000000003,-0.00939991008904572,0.1,Thm. 3.3
-0.14167579307984945,0.012092168998238069,0.36000000000000004,-0.0076561998542904,0.1,Thm. 3.3
-0.14120227361192006,0.011876649009245059,0.37,-0.00598166957039145,0.1,Thm. 3.3
-0.14107171886394462,0.011681194202101952,0.38,-0.00411343286868992,0.1,Thm. 3.3
-0.14102881743495846,0.011448381443388379,0.39,-0.00248770086440134,0.1,Thm. 3.3
-0.14076597765047,0.011238068892222956,0.4,-8.1413454074129e-4,0.1,Thm. 3.3
-0.14041249184650795,0.011034759046072045,0.41000000000000003,0.00102889039940083,0.1,Thm. 3.3
-0.14014134958540747,0.010891098099313812,0.42000000000000004,0.0027742220592667,0.1,Thm. 3.3
-0.13996455530692029,0.01071094590862538,0.43,0.00446843332540436,0.1,Thm. 3.3
-0.13976425030158393,0.01052238179201445,0.44,0.00608316167934368,0.1,Thm. 3.3
-0.1395010311555092,0.010341955170208392,0.45,0.00774134364654245,0.1,Thm. 3.3
-0.13915280838916627,0.01018400016554946,0.46,0.00946513887054475,0.1,Thm. 3.3
-0.13877347370546864,0.010016315821580921,0.47000000000000003,0.0109087144790638,0.1,Thm. 3.3
-0.1384510045138575,0.009856634440582893,0.48000000000000004,0.0126625765436932,0.1,Thm. 3.3
-0.1381239143226023,0.00969874939864646,0.49,0.0143744875834856,0.1,Thm. 3.3
-0.13784344097047416,0.009546581477411184,0.5,0.0161354952691527,0.1,Thm. 3.3
-0.1375769210111858,0.009395528554653233,0.51,0.0175110195952148,0.1,Thm. 3.3
-0.1370287354551154,0.00924904303038324,0.52,0.019266737689893,0.1,Thm. 3.3
-0.13617281920757862,0.009101473710881765,0.53,0.0210108048037149,0.1,Thm. 3.3
-0.13560326067675715,0.008955762553622165,0.54,0.0226587895938807,0.1,Thm. 3.3
-0.13349013612122754,0.008809062624110133,0.55,0.0241609339480281,0.1,Thm. 3.3
-0.1303274930352547,0.008661405495291735,0.56,0.0258900813288222,0.1,Thm. 3.3
-0.1288786110252716,0.008522524594567803,0.5700000000000001,0.0274953101573246,0.1,Thm. 3.3
-0.12778483168034616,0.008380089922294394,0.5800000000000001,0.0290331038537098,0.1,Thm. 3.3
-0.12658706502305297,0.008230819491260642,0.59,0.0306304355471761,0.1,Thm. 3.3
-0.12588621656708482,0.008086672845089168,0.6,0.0322538315748365,0.1,Thm. 3.3
-0.1254913402598228,0.007930029109786274,0.61,0.033654220740701,0.1,Thm. 3.3
-0.12516369295484928,0.007796934862416652,0.62,0.0352646520894464,0.1,Thm. 3.3
-0.12478500875908294,0.007644623124518709,0.63,0.0369036861524285,0.1,Thm. 3.3
-0.12451888057044089,0.007510256514098535,0.64,0.0385346183260235,0.1,Thm. 3.3
-0.12431553835955164,0.007369121681564013,0.65,0.0399641434503182,0.1,Thm. 3.3
-0.12370077128347193,0.0072316899482408326,0.66,0.0416882911899478,0.1,Thm. 3.3
-0.1233098398754197,0.007099485451869543,0.67,0.0432628237117656,0.1,Thm. 3.3
-0.12235640191541586,0.006964133346032321,0.68,0.0448734080904057,0.1,Thm. 3.3
-0.12218410901598135,0.006800937682724352,0.6900000000000001,0.0466195495674837,0.1,Thm. 3.3
-0.12198417567977167,0.006663022662403426,0.7000000000000001,0.0482153565313621,0.1,Thm. 3.3
-0.12187046234571922,0.00655889133509338,0.7100000000000001,0.0500282929707532,0.1,Thm. 3.3
-0.12168746566228114,0.006407690698134363,0.72,0.0517462769323315,0.1,Thm. 3.3
-0.12137908374865158,0.0062953277039093855,0.73,0.0535356330519602,0.1,Thm. 3.3
-0.1209342409248943,0.0061675778660793285,0.74,0.0555641162794511,0.1,Thm. 3.3
-0.12052089346083103,0.006067728186841491,0.75,0.0572622331679653,0.1,Thm. 3.3
-0.12010534335075146,0.005939693316891306,0.76,0.0593252275017543,0.1,Thm. 3.3
-0.11875976657169882,0.005765662145217828,0.77,0.0613502806077543,0.1,Thm. 3.3
-0.11864238816668107,0.005654943809280824,0.78,0.0630490827385418,0.1,Thm. 3.3
-0.11799475439565787,0.005480397898738142,0.79,0.0650686766716521,0.1,Thm. 3.3
-0.11776540110977765,0.005304650289673398,0.8,0.0671956621563697,0.1,Thm. 3.3
-0.11745740820590289,0.00513858214771039,0.81,0.0693602874923737,0.1,Thm. 3.3
-0.11512125844932339,0.004964378876847523,0.8200000000000001,0.071791437378169,0.1,Thm. 3.3
-0.1139210211752252,0.004850588608866805,0.8300000000000001,0.0740266985061756,0.1,Thm. 3.3
-0.1132445164519908,0.004704673060114101,0.8400000000000001,0.0763480621188753,0.1,Thm. 3.3
-0.11306400460887872,0.004488115566456429,0.85,0.0785693978140113,0.1,Thm. 3.3
-0.11273629519392771,0.004367983454893912,0.86,0.081040078581188,0.1,Thm. 3.3
-0.11217540137430142,0.004198428708748783,0.87,0.0841376517814535,0.1,Thm. 3.3
-0.11178452359571135,0.004097363399684848,0.88,0.0870105872296962,0.1,Thm. 3.3
-0.11137007136165708,0.003972571464337383,0.89,0.0903416025066373,0.1,Thm. 3.3
-0.1111498285167558,0.0037852734649327347,0.9,0.0936862109519653,0.1,Thm. 3.3
-0.11100957699077507,0.0036214660801516013,0.91,0.097780753302068,0.1,Thm. 3.3
-0.1108028851383945,0.0034354565483793046,0.92,0.102465705118299,0.1,Thm. 3.3
-0.10880745512011045,0.003187754906974763,0.93,0.10789282682276,0.1,Thm. 3.3
-0.1075188525422758,0.002997602208949933,0.9400000000000001,0.113259868860724,0.1,Thm. 3.3
-0.10624925322949377,0.00273999937814333,0.9500000000000001,0.118666122455913,0.1,Thm. 3.3
-0.10549821873665366,0.002448323522110407,0.9600000000000001,0.125691397993915,0.1,Thm. 3.3
-0.10306243152924427,0.0020556036639065574,0.97,0.134475275456406,0.1,Thm. 3.3
-0.10125749549631484,0.0014540676969313387,0.98,0.147178486540326,0.1,Thm. 3.3
-0.10021480422726864,9.910797746857506e-4,0.99,0.166711078547926,0.1,Thm. 3.3
-0,0,1,0.245391542981891,0.1,Thm. 3.3
-0.24087971954971474,0.07668805075384544,0.01,-0.140279775813065,0.15,Thm. 3.3
-0.23721614408963954,0.04755762771926757,0.02,-0.123176223229797,0.15,Thm. 3.3
-0.23628564798690188,0.04099357091011103,0.03,-0.11270478824176,0.15,Thm. 3.3
-0.2358656859000865,0.03983228789885399,0.04,-0.103589102951661,0.15,Thm. 3.3
-0.2354891176608192,0.03391337832104044,0.05,-0.0953757044243767,0.15,Thm. 3.3
-0.23467788605228562,0.03064445044675139,0.060000000000000005,-0.0890683384848242,0.15,Thm. 3.3
-0.2337309232192621,0.027275922351381657,0.06999999999999999,-0.0839897716485562,0.15,Thm. 3.3
-0.23263454170966658,0.02584052390034438,0.08,-0.0790581636306294,0.15,Thm. 3.3
-0.23180215339024313,0.024246989169277377,0.09,-0.0743906068022217,0.15,Thm. 3.3
-0.23096844331418978,0.022646197885579217,0.09999999999999999,-0.0702656979410522,0.15,Thm. 3.3
-0.23013461059208118,0.021716725526845934,0.11,-0.0665376673147263,0.15,Thm. 3.3
-0.22900156483409845,0.02071831992946776,0.12,-0.0631406628603895,0.15,Thm. 3.3
-0.22825253263800624,0.01984777047407543,0.13,-0.0599636870275124,0.15,Thm. 3.3
-0.22678511577860427,0.018884466507346154,0.14,-0.0566527754317791,0.15,Thm. 3.3
-0.224669438791409,0.018421036057560968,0.15000000000000002,-0.0538785006857505,0.15,Thm. 3.3
-0.2219085381984061,0.017957960432374204,0.16,-0.0508357060737593,0.15,Thm. 3.3
-0.21578809322777964,0.017639489818841284,0.17,-0.0482148083515651,0.15,Thm. 3.3
-0.2095581640386223,0.017262132759947563,0.18000000000000002,-0.0454505850968017,0.15,Thm. 3.3
-0.20482498619231385,0.017179334982043732,0.19,-0.0428421492424163,0.15,Thm. 3.3
-0.20350247979355418,0.016775888676279355,0.2,-0.0402001331491328,0.15,Thm. 3.3
-0.2028486097678882,0.01634408853346508,0.21000000000000002,-0.0380874806292548,0.15,Thm. 3.3
